  1.8  0.  1.29737424
  1.8  0.261799388  0.9506802
  1.8  0.523598776  0.5504082
  1.8  0.785398163  0.3325813
  1.8  1.04719755  0.2677923
  1.8  1.30899694  0.2768128
  1.8  1.57079633  0.3429751
  1.8  1.83259571  0.3452643
  1.8  2.0943951  0.33658379
  1.8  2.35619449  0.5211255
  1.8  2.61799388  2.2582859
  1.8  2.87979327  2.2582859
  1.8  3.14159265  3.2006283

  2.  0.  0.71624275
  2.  0.261799388  0.4897839
  2.  0.523598776  0.3188182
  2.  0.785398163  0.2296055
  2.  1.04719755  0.2213531
  2.  1.30899694  0.2459739
  2.  1.57079633  0.33344436
  2.  1.83259571  0.3026182
  2.  2.0943951  0.2773804
  2.  2.35619449  0.3716454
  2.  2.61799388  0.673703
  2.  2.87979327  1.2791246
  2.  3.14159265  1.6573665

  2.1  0.  0.52263329
  2.1  0.261799388  0.3652964
  2.1  0.523598776  0.2530361
  2.1  0.785398163  0.2012541
  2.1  1.04719755  0.209602
  2.1  1.30899694  0.2381172
  2.1  1.57079633  0.32845646
  2.1  1.83259571  0.2870561
  2.1  2.0943951  0.2572345
  2.1  2.35619449  0.3192939
  2.1  2.61799388  0.5374876
  2.1  2.87979327  0.9708774
  2.1  3.14159265  1.2099132

  2.2  0.  0.42098839
  2.2  0.261799388  0.2814505
  2.2  0.523598776  0.2089649
  2.2  0.785398163  0.1834872
  2.2  1.04719755  0.2033704
  2.2  1.30899694  0.235316
  2.2  1.57079633  0.32328976
  2.2  1.83259571  0.2744769
  2.2  2.0943951  0.240506
  2.2  2.35619449  0.278917
  2.2  2.61799388  0.4334715
  2.2  2.87979327  0.743319
  2.2  3.14159265  0.8910868

  2.3  0.  0.35321161
  2.3  0.261799388  0.2256442
  2.3  0.523598776  0.1809167
  2.3  0.785398163  0.17362918
  2.3  1.04719755  0.2015123
  2.3  1.30899694  0.24907833
  2.3  1.57079633  0.31792141
  2.3  1.83259571  0.2645882
  2.3  2.0943951  0.2279502
  2.3  2.35619449  0.2484851
  2.3  2.61799388  0.3558052
  2.3  2.87979327  0.5759446
  2.3  3.14159265  0.660941

  2.4  0.  0.30901195
  2.4  0.261799388  0.1895256
  2.4  0.523598776  0.1644155
  2.4  0.785398163  0.1694395
  2.4  1.04719755  0.2031927
  2.4  1.30899694  0.27218944
  2.4  1.57079633  0.31232859
  2.4  1.83259571  0.2573403
  2.4  2.0943951  0.2189557
  2.4  2.35619449  0.2261966
  2.4  2.61799388  0.2997305
  2.4  2.87979327  0.4536002
  2.4  3.14159265  0.495086

  2.5  0.  0.28127105
  2.5  0.261799388  0.1671854
  2.5  0.523598776  0.1559771
  2.5  0.785398163  0.1693379
  2.5  1.04719755  0.2078127
  2.5  1.30899694  0.29217723
  2.5  1.57079633  0.30648844
  2.5  1.83259571  0.2526966
  2.5  2.0943951  0.2128755
  2.5  2.35619449  0.2104533
  2.5  2.61799388  0.2610083
  2.5  2.87979327  0.3650567
  2.5  3.14159265  0.3758124

  2.6  0.  0.26507463
  2.6  0.261799388  0.1543041
  2.6  0.523598776  0.1533634
  2.6  0.785398163  0.1720207
  2.6  1.04719755  0.2134953
  2.6  1.30899694  0.2965696
  2.6  1.57079633  0.30037813
  2.6  1.83259571  0.2507522
  2.6  2.0943951  0.2090867
  2.6  2.35619449  0.1999431
  2.6  2.61799388  0.2341638
  2.6  2.87979327  0.3019612
  2.6  3.14159265  0.2905755

  2.7  0.  0.25698493
  2.7  0.261799388  0.1478865
  2.7  0.523598776  0.1537729
  2.7  0.785398163  0.176333
  2.7  1.04719755  0.216579
  2.7  1.30899694  0.2812995
  2.7  1.57079633  0.29397482
  2.7  1.83259571  0.2511694
  2.7  2.0943951  0.2070841
  2.7  2.35619449  0.1934205
  2.7  2.61799388  0.2153036
  2.7  2.87979327  0.2581155
  2.7  3.14159265  0.22958166

  2.8  0.  0.2545494
  2.8  0.261799388  0.1464296
  2.8  0.523598776  0.1569479
  2.8  0.785398163  0.1811054
  2.8  1.04719755  0.2170304
  2.8  1.30899694  0.2679049
  2.8  1.57079633  0.28725567
  2.8  1.83259571  0.2532717
  2.8  2.0943951  0.2064529
  2.8  2.35619449  0.1896724
  2.8  2.61799388  0.2027424
  2.8  2.87979327  0.2288725
