  1.8  0. -0.02705329
  1.8  0.261799388 -0.02146918
  1.8  0.523598776 -0.02704129
  1.8  0.785398163 -0.03880058
  1.8  1.04719755 -0.04037795
  1.8  1.30899694 -0.02605519
  1.8  1.57079633  0.01331052
  1.8  1.83259571 -0.00429573
  1.8  2.0943951  0.02353286
  1.8  2.35619449 -0.00812265
  1.8  2.61799388  0.04615563
  1.8  2.87979327  0.04615563
  1.8  3.14159265  0.03061995

  2.  0.  0.00715819
  2.  0.261799388 -0.01958326
  2.  0.523598776 -0.03064855
  2.  0.785398163 -0.04239111
  2.  1.04719755 -0.04012696
  2.  1.30899694 -0.0208195
  2.  1.57079633  0.03142542
  2.  1.83259571 -0.00528148
  2.  2.0943951 -0.00304248
  2.  2.35619449 -0.00918444
  2.  2.61799388  0.02561394
  2.  2.87979327  0.05056814
  2.  3.14159265  0.01980297

  2.1  0.  0.02385136
  2.1  0.261799388 -0.01905105
  2.1  0.523598776 -0.03202595
  2.1  0.785398163 -0.04333829
  2.1  1.04719755 -0.03868978
  2.1  1.30899694 -0.01727873
  2.1  1.57079633  0.03773614
  2.1  1.83259571 -0.00502577
  2.1  2.0943951 -0.01495544
  2.1  2.35619449 -0.01019329
  2.1  2.61799388  0.03070134
  2.1  2.87979327  0.05219037
  2.1  3.14159265  0.02336744

  2.2  0.  0.02224515
  2.2  0.261799388 -0.01872275
  2.2  0.523598776 -0.03309155
  2.2  0.785398163 -0.04353188
  2.2  1.04719755 -0.03652806
  2.2  1.30899694 -0.01341669
  2.2  1.57079633  0.04233418
  2.2  1.83259571 -0.00438514
  2.2  2.0943951 -0.02030229
  2.2  2.35619449 -0.01132888
  2.2  2.61799388  0.03279545
  2.2  2.87979327  0.05340147
  2.2  3.14159265 -0.02438637

  2.3  0.  0.01958714
  2.3  0.261799388 -0.01839969
  2.3  0.523598776 -0.03377547
  2.3  0.785398163 -0.04277503
  2.3  1.04719755 -0.03383013
  2.3  1.30899694 -0.00921148
  2.3  1.57079633  0.04530839
  2.3  1.83259571 -0.00342451
  2.3  2.0943951 -0.02349121
  2.3  2.35619449 -0.01246074
  2.3  2.61799388  0.03238171
  2.3  2.87979327  0.05419782
  2.3  3.14159265 -0.02656092

  2.4  0.  0.01586813
  2.4  0.261799388 -0.01800658
  2.4  0.523598776 -0.03387314
  2.4  0.785398163 -0.04126616
  2.4  1.04719755 -0.03080008
  2.4  1.30899694 -0.00499842
  2.4  1.57079633  0.04674763
  2.4  1.83259571 -0.00234344
  2.4  2.0943951 -0.02541981
  2.4  2.35619449 -0.0135172
  2.4  2.61799388  0.0290386
  2.4  2.87979327  0.05456213
  2.4  3.14159265 -0.02790115

  2.5  0.  0.01190188
  2.5  0.261799388 -0.01742215
  2.5  0.523598776 -0.03314409
  2.5  0.785398163 -0.03887024
  2.5  1.04719755 -0.02761231
