  1.8  0.  0.00144133
  1.8  0.261799388 -0.00033919
  1.8  0.523598776 -0.01287863
  1.8  0.785398163 -0.01216139
  1.8  1.04719755 -0.00323279
  1.8  1.30899694  0.01456382
  1.8  1.57079633 -0.04225965
  1.8  1.83259571  0.06517217
  1.8  2.0943951  0.02423532
  1.8  2.35619449  0.0778637
  1.8  2.61799388  0.00875339
  1.8  2.87979327  0.00875339
  1.8  3.14159265  5.484E-05

  2.  0. -0.00766003
  2.  0.261799388 -0.01780047
  2.  0.523598776 -0.02406734
  2.  0.785398163 -0.01935003
  2.  1.04719755 -0.00618615
  2.  1.30899694  0.01514396
  2.  1.57079633 -0.0584477
  2.  1.83259571  0.05695885
  2.  2.0943951  0.05700691
  2.  2.35619449  0.07921636
  2.  2.61799388  0.05485504
  2.  2.87979327  0.00922607
  2.  3.14159265 -3.122E-05

  2.1  0.  5.32E-05
  2.1  0.261799388 -0.02563733
  2.1  0.523598776 -0.0298051
  2.1  0.785398163 -0.02333979
  2.1  1.04719755 -0.00806709
  2.1  1.30899694  0.01463468
  2.1  1.57079633 -0.05881988
  2.1  1.83259571  0.05180804
  2.1  2.0943951  0.06487824
  2.1  2.35619449  0.07939589
  2.1  2.61799388  0.04798894
  2.1  2.87979327  0.00955623
  2.1  3.14159265 -3.875E-05

  2.2  0. -0.00567049
  2.2  0.261799388 -0.03342375
  2.2  0.523598776 -0.03581371
  2.2  0.785398163 -0.02762111
  2.2  1.04719755 -0.01016214
  2.2  1.30899694  0.0140615
  2.2  1.57079633 -0.05524483
  2.2  1.83259571  0.04675007
  2.2  2.0943951  0.06587267
  2.2  2.35619449  0.0791322
  2.2  2.61799388  0.04511666
  2.2  2.87979327  0.00980405
  2.2  3.14159265  0.00020664

  2.3  0. -0.01059677
  2.3  0.261799388 -0.04152059
  2.3  0.523598776 -0.0420644
  2.3  0.785398163 -0.03199148
  2.3  1.04719755 -0.01244754
  2.3  1.30899694  0.01146039
  2.3  1.57079633 -0.04862302
  2.3  1.83259571  0.04203327
  2.3  2.0943951  0.06514094
  2.3  2.35619449  0.07834681
  2.3  2.61799388  0.04613182
  2.3  2.87979327  0.01008036
  2.3  3.14159265  0.00021848

  2.4  0. -0.01496225
  2.4  0.261799388 -0.04962056
  2.4  0.523598776 -0.04827125
  2.4  0.785398163 -0.03618812
  2.4  1.04719755 -0.0148002
  2.4  1.30899694  0.00751555
  2.4  1.57079633 -0.03985497
  2.4  1.83259571  0.0380677
  2.4  2.0943951  0.06352206
  2.4  2.35619449  0.07702183
  2.4  2.61799388  0.05138117
  2.4  2.87979327  0.0105249
  2.4  3.14159265  0.00022307

  2.5  0. -0.01845854
  2.5  0.261799388 -0.05741486
  2.5  0.523598776 -0.05433244
  2.5  0.785398163 -0.04003567
  2.5  1.04719755 -0.01726314
  2.5  1.30899694  0.00354362
  2.5  1.57079633 -0.02984117
  2.5  1.83259571  0.0356891
  2.5  2.0943951  0.0614103
  2.5  2.35619449  0.07510562
  2.5  2.61799388  0.06137859
  2.5  2.87979327  0.0112918
  2.5  3.14159265  0.00022279

  2.6  0. -0.02081881
  2.6  0.261799388 -0.06454927
  2.6  0.523598776 -0.05871915
  2.6  0.785398163 -0.04337267
  2.6  1.04719755 -0.01993168
  2.6  1.30899694  0.00086122
  2.6  1.57079633 -0.01948209
  2.6  1.83259571  0.03500652
  2.6  2.0943951  0.05898498
  2.6  2.35619449  0.07280912
  2.6  2.61799388  0.07113427
  2.6  2.87979327  0.01243731
  2.6  3.14159265  0.00015921

  2.7  0. -0.02206096
  2.7  0.261799388 -0.0704947
  2.7  0.523598776 -0.06500193
  2.7  0.785398163 -0.04641067
  2.7  1.04719755 -0.02294143
  2.7  1.30899694 -7.272E-05
  2.7  1.57079633 -0.00967826
  2.7  1.83259571  0.03634065
  2.7  2.0943951  0.05637168
  2.7  2.35619449  0.07018134
  2.7  2.61799388  0.07531034
  2.7  2.87979327  0.0141116
  2.7  3.14159265  0.00013278

  2.8  0. -0.02235009
  2.8  0.261799388 -0.07551975
  2.8  0.523598776 -0.06923246
  2.8  0.785398163 -0.04948819
  2.8  1.04719755 -0.02608391
  2.8  1.30899694 -0.00139805
  2.8  1.57079633 -0.00133014
  2.8  1.83259571  0.03849951
  2.8  2.0943951  0.05375172
  2.8  2.35619449  0.06708635
  2.8  2.61799388  0.07534488
  2.8  2.87979327  0.01655676
  2.8  3.14159265  0.00010752

  2.9  0. -0.02170226
  2.9  0.261799388 -0.07951161
  2.9  0.523598776 -0.07273599
  2.9  0.785398163 -0.05261244
  2.9  1.04719755 -0.02915984
  2.9  1.30899694 -0.00308138
  2.9  1.57079633  0.00466175
  2.9  1.83259571  0.03845395
  2.9  2.0943951  0.05115149
  2.9  2.35619449  0.0636464
  2.9  2.61799388  0.07352814
  2.9  2.87979327  0.01968142
  2.9  3.14159265  6.906E-05

  3.  0. -0.01984106
  3.  0.261799388 -0.08294928
  3.  0.523598776 -0.07581154
  3.  0.785398163 -0.05559779
  3.  1.04719755 -0.03208884
  3.  1.30899694 -0.00514628
  3.  1.57079633  0.00739693
  3.  1.83259571  0.03554674
  3.  2.0943951  0.04858484
  3.  2.35619449  0.06008821
  3.  2.61799388  0.07125307
  3.  2.87979327  0.02218572
  3.  3.14159265  9.51E-05

  3.1  0. -0.01592705
  3.1  0.261799388 -0.086128
  3.1  0.523598776 -0.0762804
  3.1  0.785398163 -0.05829013
  3.1  1.04719755 -0.03484149
  3.1  1.30899694 -0.00714773
  3.1  1.57079633  0.00597491
  3.1  1.83259571  0.03204512
  3.1  2.0943951  0.04566615
  3.1  2.35619449  0.05642024
  3.1  2.61799388  0.06879041
  3.1  2.87979327  0.02252413
  3.1  3.14159265  8.419E-05

  3.2  0. -0.00777279
  3.2  0.261799388 -0.08888167
  3.2  0.523598776 -0.08442896
  3.2  0.785398163 -0.06060597
  3.2  1.04719755 -0.03769292
  3.2  1.30899694 -0.01005483
  3.2  1.57079633  0.00174286
  3.2  1.83259571  0.02903752
  3.2  2.0943951  0.04305754
  3.2  2.35619449  0.05266038
  3.2  2.61799388  0.06597212
  3.2  2.87979327  0.02058506
  3.2  3.14159265 -3.73E-06

  3.3  0. -0.00074102
  3.3  0.261799388 -0.09101898
  3.3  0.523598776 -0.09198492
  3.3  0.785398163 -0.06253462
  3.3  1.04719755 -0.04004558
  3.3  1.30899694 -0.01526479
  3.3  1.57079633  0.00127459
  3.3  1.83259571  0.02631616
  3.3  2.0943951  0.04041707
  3.3  2.35619449  0.04885323
  3.3  2.61799388  0.06273736
  3.3  2.87979327  0.01674174
  3.3  3.14159265  4.893E-05

  3.4  0. -0.00184218
  3.4  0.261799388 -0.09267074
  3.4  0.523598776 -0.09639036
  3.4  0.785398163 -0.06406441
  3.4  1.04719755 -0.041426
  3.4  1.30899694 -0.02183946
  3.4  1.57079633  0.00087726
  3.4  1.83259571  0.02389964
  3.4  2.0943951  0.03772136
  3.4  2.35619449  0.04517131
  3.4  2.61799388  0.0593437
  3.4  2.87979327  0.01267192
  3.4  3.14159265  3.571E-05

  3.5  0. -0.00455041
  3.5  0.261799388 -0.09386863
  3.5  0.523598776 -0.09819929
  3.5  0.785398163 -0.06520761
  3.5  1.04719755 -0.04346906
  3.5  1.30899694 -0.02313311
  3.5  1.57079633  0.00146062
  3.5  1.83259571  0.02177021
  3.5  2.0943951  0.03507808
  3.5  2.35619449  0.04166686
  3.5  2.61799388  0.0558342
  3.5  2.87979327  0.00929006
  3.5  3.14159265  2.794E-05

  3.6  0. -0.00663597
  3.6  0.261799388 -0.09460854
  3.6  0.523598776 -0.09796569
  3.6  0.785398163 -0.0660167
  3.6  1.04719755 -0.04781822
  3.6  1.30899694 -0.0229775
  3.6  1.57079633  0.00080942
  3.6  1.83259571  0.01982117
  3.6  2.0943951  0.03248183
  3.6  2.35619449  0.03839781
  3.6  2.61799388  0.05205113
  3.6  2.87979327  0.00716267
  3.6  3.14159265  3.117E-05

  3.7  0. -0.00801292
  3.7  0.261799388 -0.09491562
  3.7  0.523598776 -0.09624359
  3.7  0.785398163 -0.0666249
  3.7  1.04719755 -0.04845133
  3.7  1.30899694 -0.02226568
  3.7  1.57079633  0.00027702
  3.7  1.83259571  0.01804373
  3.7  2.0943951  0.02999098
  3.7  2.35619449  0.03537473
  3.7  2.61799388  0.0475353
  3.7  2.87979327  0.00611279
  3.7  3.14159265  3.265E-05

  3.8  0. -0.00867745
  3.8  0.261799388 -0.09474165
  3.8  0.523598776 -0.09358699
  3.8  0.785398163 -0.06936427
  3.8  1.04719755 -0.0467653
  3.8  1.30899694 -0.02131594
  3.8  1.57079633 -0.00016223
  3.8  1.83259571  0.01642397
  3.8  2.0943951  0.02764979
  3.8  2.35619449  0.03259783
  3.8  2.61799388  0.04227598
  3.8  2.87979327  0.0061147
  3.8  3.14159265  3.373E-05

  3.9  0. -0.00887122
  3.9  0.261799388 -0.09409354
  3.9  0.523598776 -0.09054988
  3.9  0.785398163 -0.06987834
  3.9  1.04719755 -0.04438511
  3.9  1.30899694 -0.02026671
  3.9  1.57079633 -0.00051936
  3.9  1.83259571  0.01493651
  3.9  2.0943951  0.02546919
  3.9  2.35619449  0.03007103
  3.9  2.61799388  0.03733823
  3.9  2.87979327  0.00704324
  3.9  3.14159265  7.241E-05

  4.  0. -0.00872811
  4.  0.261799388 -0.09319496
  4.  0.523598776 -0.08768628
  4.  0.785398163 -0.06660633
  4.  1.04719755 -0.04179343
  4.  1.30899694 -0.01918647
  4.  1.57079633 -0.0008066
  4.  1.83259571  0.01357744
  4.  2.0943951  0.02344414
  4.  2.35619449  0.02778912
  4.  2.61799388  0.03338763
  4.  2.87979327  0.00883684
  4.  3.14159265  7.068E-05

  4.1  0. -0.00834391
